

GRMZM2G361402	Zm00001d046353		syntelog	MaizeGDB
GRMZM2G361391	Zm00001d014879		syntelog	MaizeGDB
GRMZM2G361388	Zm00001d002096		syntelog	MaizeGDB
GRMZM2G361376	Zm00001d044676		syntelog	MaizeGDB
GRMZM2G361362	Zm00001d031274		syntelog	MaizeGDB
GRMZM2G361268	Zm00001d019811		syntelog	MaizeGDB
GRMZM2G361256	Zm00001d048329		syntelog	MaizeGDB
GRMZM2G361242	Zm00001d034393		syntelog	MaizeGDB
GRMZM2G361220	Zm00001d034337		syntelog	MaizeGDB
GRMZM2G361151	Zm00001d004325		syntelog	MaizeGDB
GRMZM2G361131	Zm00001d019134		syntelog	MaizeGDB
GRMZM2G361120	Zm00001d042659		syntelog	MaizeGDB
GRMZM2G361115	Zm00001d008196		syntelog	MaizeGDB
GRMZM2G361100	Zm00001d003624		syntelog	MaizeGDB
GRMZM2G361074	Zm00001d051588		syntelog	MaizeGDB
GRMZM2G361066	Zm00001d011350		syntelog	MaizeGDB
GRMZM2G361064	Zm00001d038476		syntelog	MaizeGDB
GRMZM2G360949	Zm00001d021641		syntelog	MaizeGDB
GRMZM2G360907	Zm00001d004339		syntelog	MaizeGDB
GRMZM2G360873	Zm00001d025816		syntelog	MaizeGDB
GRMZM2G360867	Zm00001d029509		syntelog	MaizeGDB
GRMZM2G360835	Zm00001d052361		syntelog	MaizeGDB
GRMZM2G360792	Zm00001d041915		syntelog	MaizeGDB
GRMZM2G360761	Zm00001d019300		syntelog	MaizeGDB
GRMZM2G360698	Zm00001d041914		syntelog	MaizeGDB
GRMZM2G360688	Zm00001d019699		syntelog	MaizeGDB
GRMZM2G360681	Zm00001d038806		syntelog	MaizeGDB
GRMZM2G360680	Zm00001d041041		syntelog	MaizeGDB
GRMZM2G360648	Zm00001d020187		syntelog	MaizeGDB
GRMZM2G360615	Zm00001d024066		syntelog	MaizeGDB
GRMZM2G360589	Zm00001d016559		syntelog	MaizeGDB
GRMZM2G360579	Zm00001d040779		syntelog	MaizeGDB
GRMZM2G360541	Zm00001d046753		syntelog	MaizeGDB
GRMZM2G360529	Zm00001d026132		syntelog	MaizeGDB
GRMZM2G360523	Zm00001d046755		syntelog	MaizeGDB
GRMZM2G360519	Zm00001d026131		syntelog	MaizeGDB
GRMZM2G360517	Zm00001d006628		syntelog	MaizeGDB
GRMZM2G360455	Zm00001d015504		syntelog	MaizeGDB
GRMZM2G360429	Zm00001d028458		syntelog	MaizeGDB
GRMZM2G360389	Zm00001d051126		syntelog	MaizeGDB
GRMZM2G360387	Zm00001d049739		syntelog	MaizeGDB
GRMZM2G360352	Zm00001d049737		syntelog	MaizeGDB
GRMZM2G360339	Zm00001d037275		syntelog	MaizeGDB
GRMZM2G360234	Zm00001d028389		syntelog	MaizeGDB
GRMZM2G360219	Zm00001d011641		syntelog	MaizeGDB
GRMZM2G360191	Zm00001d038098		syntelog	MaizeGDB
GRMZM2G360081	Zm00001d036653		syntelog	MaizeGDB
GRMZM2G360025	Zm00001d048439		syntelog	MaizeGDB
GRMZM2G360023	Zm00001d039993		syntelog	MaizeGDB
GRMZM2G360021	Zm00001d043972		syntelog	MaizeGDB
GRMZM2G359986	Zm00001d050164		syntelog	MaizeGDB
GRMZM2G359974	Zm00001d004489		syntelog	MaizeGDB
GRMZM2G359956	Zm00001d009353		syntelog	MaizeGDB
GRMZM2G359952	Zm00001d008882		syntelog	MaizeGDB
GRMZM2G359929	Zm00001d033794		syntelog	MaizeGDB
GRMZM2G359924	Zm00001d010360		syntelog	MaizeGDB
GRMZM2G359904	Zm00001d036256		syntelog	MaizeGDB
GRMZM2G359892	Zm00001d038442		syntelog	MaizeGDB
GRMZM2G359879	Zm00001d028437		syntelog	MaizeGDB
GRMZM2G359874	Zm00001d018141		syntelog	MaizeGDB
GRMZM2G359822	Zm00001d030369		syntelog	MaizeGDB
GRMZM2G359779	Zm00001d004094		syntelog	MaizeGDB
GRMZM2G359768	Zm00001d042587		syntelog	MaizeGDB
GRMZM2G359746	Zm00001d005893		syntelog	MaizeGDB
GRMZM2G359735	Zm00001d025713		syntelog	MaizeGDB
GRMZM2G359670	Zm00001d043570		syntelog	MaizeGDB
GRMZM2G359664	Zm00001d009549		syntelog	MaizeGDB
GRMZM2G359599	Zm00001d048591		syntelog	MaizeGDB
GRMZM2G359589	Zm00001d049137		syntelog	MaizeGDB
GRMZM2G359581	Zm00001d049111		syntelog	MaizeGDB
GRMZM2G359559	Zm00001d031402		syntelog	MaizeGDB
GRMZM2G359505	Zm00001d042350		syntelog	MaizeGDB
GRMZM2G359397	Zm00001d042478		syntelog	MaizeGDB
GRMZM2G359365	Zm00001d038150		syntelog	MaizeGDB
GRMZM2G359333	Zm00001d014864		syntelog	MaizeGDB
GRMZM2G359322	Zm00001d047269		syntelog	MaizeGDB
GRMZM2G359320	Zm00001d016187		syntelog	MaizeGDB
GRMZM2G359314	Zm00001d047268		syntelog	MaizeGDB
GRMZM2G359305	Zm00001d047267		syntelog	MaizeGDB
GRMZM2G359304	Zm00001d047266		syntelog	MaizeGDB
GRMZM2G359298	Zm00001d025103		syntelog	MaizeGDB
GRMZM2G359260	Zm00001d049713		syntelog	MaizeGDB
GRMZM2G359234	Zm00001d042943		syntelog	MaizeGDB
GRMZM2G359230	Zm00001d042941		syntelog	MaizeGDB
GRMZM2G359217	Zm00001d033884		syntelog	MaizeGDB
GRMZM2G359185	Zm00001d040225		syntelog	MaizeGDB
GRMZM2G359142	Zm00001d020504		syntelog	MaizeGDB
GRMZM2G359127	Zm00001d033469		syntelog	MaizeGDB
GRMZM2G359116	Zm00001d007168		syntelog	MaizeGDB
GRMZM2G359105	Zm00001d007169		syntelog	MaizeGDB
GRMZM2G359102	Zm00001d049867		syntelog	MaizeGDB
GRMZM2G359076	Zm00001d043796		syntelog	MaizeGDB
GRMZM2G359070	Zm00001d047603		syntelog	MaizeGDB
GRMZM2G359064	Zm00001d047602		syntelog	MaizeGDB
GRMZM2G359038	Zm00001d016411		syntelog	MaizeGDB
GRMZM2G359018	Zm00001d008982		syntelog	MaizeGDB
GRMZM2G358991	Zm00001d045863		syntelog	MaizeGDB
GRMZM2G358987	Zm00001d006879		syntelog	MaizeGDB
GRMZM2G358956	Zm00001d044423		syntelog	MaizeGDB
GRMZM2G358931	Zm00001d048363		syntelog	MaizeGDB
GRMZM2G358924	Zm00001d031192		syntelog	MaizeGDB
GRMZM2G358830	Zm00001d043480		syntelog	MaizeGDB
GRMZM2G358796	Zm00001d020823		syntelog	MaizeGDB
GRMZM2G358791	Zm00001d048960		syntelog	MaizeGDB
GRMZM2G358768	Zm00001d020821		syntelog	MaizeGDB
GRMZM2G358711	Zm00001d016140		syntelog	MaizeGDB
GRMZM2G358701	Zm00001d025638		syntelog	MaizeGDB
GRMZM2G358693	Zm00001d032225		syntelog	MaizeGDB
GRMZM2G358667	Zm00001d036341		syntelog	MaizeGDB
GRMZM2G358655	Zm00001d040481		syntelog	MaizeGDB
GRMZM2G358633	Zm00001d007428		syntelog	MaizeGDB
GRMZM2G358619	Zm00001d007426		syntelog	MaizeGDB
GRMZM2G358618	Zm00001d042191		syntelog	MaizeGDB
GRMZM2G358606	Zm00001d010042		syntelog	MaizeGDB
GRMZM2G358540	Zm00001d034977		syntelog	MaizeGDB
GRMZM2G358537	Zm00001d017255		syntelog	MaizeGDB
GRMZM2G358536	Zm00001d034976		syntelog	MaizeGDB
GRMZM2G358523	Zm00001d036554		syntelog	MaizeGDB
GRMZM2G358491	Zm00001d037852		syntelog	MaizeGDB
GRMZM2G358416	Zm00001d013009		syntelog	MaizeGDB
GRMZM2G358405	Zm00001d037948		syntelog	MaizeGDB
GRMZM2G358386	Zm00001d021705		syntelog	MaizeGDB
GRMZM2G358381	Zm00001d006855		syntelog	MaizeGDB
GRMZM2G358311	Zm00001d027954		syntelog	MaizeGDB
GRMZM2G358279	Zm00001d027683		syntelog	MaizeGDB
GRMZM2G358274	Zm00001d031932		syntelog	MaizeGDB
GRMZM2G358238	Zm00001d047617		syntelog	MaizeGDB
GRMZM2G358236	Zm00001d046453		syntelog	MaizeGDB
GRMZM2G358161	Zm00001d024634		syntelog	MaizeGDB
GRMZM2G358153	Zm00001d049028		syntelog	MaizeGDB
GRMZM2G358139	Zm00001d006690		syntelog	MaizeGDB
GRMZM2G358076	Zm00001d041801		syntelog	MaizeGDB
GRMZM2G358059	Zm00001d019283		syntelog	MaizeGDB
GRMZM2G358051	Zm00001d003939		syntelog	MaizeGDB
GRMZM2G358050	Zm00001d041803		syntelog	MaizeGDB
GRMZM2G358009	Zm00001d041804		syntelog	MaizeGDB
GRMZM2G357972	Zm00001d002938		syntelog	MaizeGDB
GRMZM2G357955	Zm00001d049998		syntelog	MaizeGDB
GRMZM2G357926	Zm00001d042434		syntelog	MaizeGDB
GRMZM2G357923	Zm00001d017967		syntelog	MaizeGDB
GRMZM2G357873	Zm00001d012452		syntelog	MaizeGDB
GRMZM2G357834	Zm00001d038029		syntelog	MaizeGDB
GRMZM2G357825	Zm00001d046933		syntelog	MaizeGDB
GRMZM2G357804	Zm00001d031938		syntelog	MaizeGDB
GRMZM2G357737	Zm00001d024813		syntelog	MaizeGDB
GRMZM2G357734	Zm00001d021982		syntelog	MaizeGDB
GRMZM2G357688	Zm00001d021386		syntelog	MaizeGDB
GRMZM2G357683	Zm00001d007156		syntelog	MaizeGDB
GRMZM2G357667	Zm00001d043918		syntelog	MaizeGDB
GRMZM2G357660	Zm00001d003648		syntelog	MaizeGDB
GRMZM2G357656	Zm00001d021862		syntelog	MaizeGDB
GRMZM2G357654	Zm00001d021660		syntelog	MaizeGDB
GRMZM2G357636	Zm00001d021664		syntelog	MaizeGDB
GRMZM2G357631	Zm00001d021665		syntelog	MaizeGDB
GRMZM2G357620	Zm00001d052457		syntelog	MaizeGDB
GRMZM2G357595	Zm00001d052458		syntelog	MaizeGDB
GRMZM2G357455	Zm00001d031239		syntelog	MaizeGDB
GRMZM2G357443	Zm00001d018580		syntelog	MaizeGDB
GRMZM2G357399	Zm00001d043113		syntelog	MaizeGDB
GRMZM2G357371	Zm00001d020307		syntelog	MaizeGDB
GRMZM2G357317	Zm00001d030297		syntelog	MaizeGDB
GRMZM2G357152	Zm00001d014269		syntelog	MaizeGDB
GRMZM2G357129	Zm00001d039431		syntelog	MaizeGDB
GRMZM2G357124	Zm00001d039429		syntelog	MaizeGDB
GRMZM2G357112	Zm00001d005470		syntelog	MaizeGDB
GRMZM2G357081	Zm00001d033392		syntelog	MaizeGDB
GRMZM2G357040	Zm00001d021356		syntelog	MaizeGDB
GRMZM2G357036	Zm00001d046224		syntelog	MaizeGDB
GRMZM2G357034	Zm00001d024075		syntelog	MaizeGDB
GRMZM2G356938	Zm00001d018485		syntelog	MaizeGDB
GRMZM2G356897	Zm00001d024312		syntelog	MaizeGDB
GRMZM2G356895	Zm00001d024313		syntelog	MaizeGDB
GRMZM2G356894	Zm00001d022335		syntelog	MaizeGDB
GRMZM2G356817	Zm00001d023311		syntelog	MaizeGDB
GRMZM2G356718	Zm00001d034211		syntelog	MaizeGDB
GRMZM2G356714	Zm00001d011846		syntelog	MaizeGDB
GRMZM2G356653	Zm00001d031171		syntelog	MaizeGDB
GRMZM2G356639	Zm00001d050683		syntelog	MaizeGDB
GRMZM2G356628	Zm00001d020922		syntelog	MaizeGDB
GRMZM2G356618	Zm00001d048032		syntelog	MaizeGDB
GRMZM2G356545	Zm00001d049107		syntelog	MaizeGDB
GRMZM2G356523	Zm00001d010107		syntelog	MaizeGDB
GRMZM2G356465	Zm00001d013538		syntelog	MaizeGDB
GRMZM2G356459	Zm00001d028578		syntelog	MaizeGDB
GRMZM2G356452	Zm00001d045200		syntelog	MaizeGDB
GRMZM2G356423	Zm00001d046039		syntelog	MaizeGDB
GRMZM2G356355	Zm00001d053056		syntelog	MaizeGDB
GRMZM2G356260	Zm00001d012795		syntelog	MaizeGDB
GRMZM2G356198	Zm00001d021567		syntelog	MaizeGDB
GRMZM2G356178	Zm00001d004920		syntelog	MaizeGDB
GRMZM2G356162	Zm00001d010163		syntelog	MaizeGDB
GRMZM2G356155	Zm00001d029147		syntelog	MaizeGDB
GRMZM2G356103	Zm00001d005717		syntelog	MaizeGDB
GRMZM2G356076	Zm00001d022044		syntelog	MaizeGDB
GRMZM2G356046	Zm00001d052158		syntelog	MaizeGDB
GRMZM2G356034	Zm00001d053356		syntelog	MaizeGDB
GRMZM2G355959	Zm00001d024438		syntelog	MaizeGDB
GRMZM2G355906	Zm00001d003522		syntelog	MaizeGDB
GRMZM2G355846	Zm00001d027622		syntelog	MaizeGDB
GRMZM2G355806	Zm00001d049848		syntelog	MaizeGDB
GRMZM2G355773	Zm00001d025406		syntelog	MaizeGDB
GRMZM2G355771	Zm00001d033278		syntelog	MaizeGDB
GRMZM2G355760	Zm00001d007472		syntelog	MaizeGDB
GRMZM2G355752	Zm00001d007827		syntelog	MaizeGDB
GRMZM2G355742	Zm00001d011014		syntelog	MaizeGDB
GRMZM2G355679	Zm00001d004869		syntelog	MaizeGDB
GRMZM2G355636	Zm00001d040127		syntelog	MaizeGDB
GRMZM2G355610	Zm00001d009439		syntelog	MaizeGDB
GRMZM2G355574	Zm00001d019691		syntelog	MaizeGDB
GRMZM2G355572	Zm00001d039524		syntelog	MaizeGDB
GRMZM2G355525	Zm00001d012758		syntelog	MaizeGDB
GRMZM2G355523	Zm00001d020208		syntelog	MaizeGDB
GRMZM2G355499	Zm00001d018845		syntelog	MaizeGDB
GRMZM2G355469	Zm00001d025462		syntelog	MaizeGDB
GRMZM2G355450	Zm00001d028439		syntelog	MaizeGDB
GRMZM2G355389	Zm00001d010882		syntelog	MaizeGDB
GRMZM2G355381	Zm00001d039582		syntelog	MaizeGDB
GRMZM2G355368	Zm00001d034657		syntelog	MaizeGDB
GRMZM2G355233	Zm00001d032356		syntelog	MaizeGDB
GRMZM2G355229	Zm00001d050595		syntelog	MaizeGDB
GRMZM2G355221	Zm00001d050593		syntelog	MaizeGDB
GRMZM2G355185	Zm00001d007493		syntelog	MaizeGDB
GRMZM2G355098	Zm00001d010169		syntelog	MaizeGDB
GRMZM2G355021	Zm00001d036304		syntelog	MaizeGDB
GRMZM2G354909	Zm00001d002848		syntelog	MaizeGDB
GRMZM2G354867	Zm00001d026300		syntelog	MaizeGDB
GRMZM2G354855	Zm00001d026298		syntelog	MaizeGDB
GRMZM2G354834	Zm00001d026297		syntelog	MaizeGDB
GRMZM2G354746	Zm00001d048538		syntelog	MaizeGDB
GRMZM2G354711	Zm00001d042623		syntelog	MaizeGDB
GRMZM2G354618	Zm00001d049721		syntelog	MaizeGDB
GRMZM2G354615	Zm00001d020185		syntelog	MaizeGDB
GRMZM2G354610	Zm00001d046004		syntelog	MaizeGDB
GRMZM2G354604	Zm00001d039091		syntelog	MaizeGDB
GRMZM2G354579	Zm00001d044607		syntelog	MaizeGDB
GRMZM2G354558	Zm00001d044605		syntelog	MaizeGDB
GRMZM2G354539	Zm00001d021241		syntelog	MaizeGDB
GRMZM2G354525	Zm00001d021244		syntelog	MaizeGDB
GRMZM2G354460	Zm00001d037722		syntelog	MaizeGDB
GRMZM2G354385	Zm00001d005476		syntelog	MaizeGDB
GRMZM2G354373	Zm00001d050092		syntelog	MaizeGDB
GRMZM2G354319	Zm00001d036676		syntelog	MaizeGDB
GRMZM2G354295	Zm00001d035513		syntelog	MaizeGDB
GRMZM2G354220	Zm00001d006396		syntelog	MaizeGDB
GRMZM2G354209	Zm00001d026308		syntelog	MaizeGDB
GRMZM2G354190	Zm00001d046687		syntelog	MaizeGDB
GRMZM2G354151	Zm00001d051294		syntelog	MaizeGDB
GRMZM2G354123	Zm00001d007911		syntelog	MaizeGDB
GRMZM2G354093	Zm00001d015198		syntelog	MaizeGDB
GRMZM2G354075	Zm00001d015489		syntelog	MaizeGDB
GRMZM2G354072	Zm00001d007013		syntelog	MaizeGDB
GRMZM2G354053	Zm00001d002485		syntelog	MaizeGDB
GRMZM2G353990	Zm00001d012783		syntelog	MaizeGDB
GRMZM2G353957	Zm00001d040996		syntelog	MaizeGDB
GRMZM2G353921	Zm00001d053344		syntelog	MaizeGDB
GRMZM2G353905	Zm00001d035841		syntelog	MaizeGDB
GRMZM2G353895	Zm00001d008621		syntelog	MaizeGDB
GRMZM2G353885	Zm00001d020432		syntelog	MaizeGDB
GRMZM2G353856	Zm00001d021786		syntelog	MaizeGDB
GRMZM2G353828	Zm00001d041400		syntelog	MaizeGDB
GRMZM2G353788	Zm00001d021440		syntelog	MaizeGDB
GRMZM2G353785	Zm00001d021439		syntelog	MaizeGDB
GRMZM2G353779	Zm00001d021438		syntelog	MaizeGDB
GRMZM2G353734	Zm00001d050443		syntelog	MaizeGDB
GRMZM2G353729	Zm00001d037404		syntelog	MaizeGDB
GRMZM2G353726	Zm00001d021434		syntelog	MaizeGDB
GRMZM2G353718	Zm00001d029343		syntelog	MaizeGDB
GRMZM2G353659	Zm00001d053769		syntelog	MaizeGDB
GRMZM2G353607	Zm00001d031761		syntelog	MaizeGDB
GRMZM2G353553	Zm00001d029711		syntelog	MaizeGDB
GRMZM2G353548	Zm00001d004215		syntelog	MaizeGDB
GRMZM2G353497	Zm00001d033507		syntelog	MaizeGDB
GRMZM2G353485	Zm00001d031683		syntelog	MaizeGDB
GRMZM2G353478	Zm00001d015270		syntelog	MaizeGDB
GRMZM2G353469	Zm00001d036992		syntelog	MaizeGDB
GRMZM2G353446	Zm00001d006000		syntelog	MaizeGDB
GRMZM2G353343	Zm00001d007519		syntelog	MaizeGDB
GRMZM2G353313	Zm00001d020442		syntelog	MaizeGDB
GRMZM2G353301	Zm00001d052450		syntelog	MaizeGDB
GRMZM2G353276	Zm00001d007208		syntelog	MaizeGDB
GRMZM2G353266	Zm00001d008241		syntelog	MaizeGDB
GRMZM2G353213	Zm00001d025453		syntelog	MaizeGDB
GRMZM2G353209	Zm00001d038273		syntelog	MaizeGDB
GRMZM2G353195	Zm00001d029061		syntelog	MaizeGDB
GRMZM2G353147	Zm00001d029095		syntelog	MaizeGDB
GRMZM2G353114	Zm00001d034171		syntelog	MaizeGDB
GRMZM2G353107	Zm00001d010036		syntelog	MaizeGDB
GRMZM2G353103	Zm00001d044664		syntelog	MaizeGDB
GRMZM2G353091	Zm00001d005154		syntelog	MaizeGDB
GRMZM2G353076	Zm00001d044662		syntelog	MaizeGDB
GRMZM2G353061	Zm00001d048844		syntelog	MaizeGDB
GRMZM2G353043	Zm00001d032729		syntelog	MaizeGDB
GRMZM2G353026	Zm00001d005050		syntelog	MaizeGDB
GRMZM2G353024	Zm00001d005051		syntelog	MaizeGDB
GRMZM2G353005	Zm00001d046843		syntelog	MaizeGDB
GRMZM2G352947	Zm00001d004819		syntelog	MaizeGDB
GRMZM2G352926	Zm00001d039402		syntelog	MaizeGDB
GRMZM2G352915	Zm00001d031207		syntelog	MaizeGDB
GRMZM2G352891	Zm00001d039400		syntelog	MaizeGDB
GRMZM2G352883	Zm00001d028690		syntelog	MaizeGDB
GRMZM2G352866	Zm00001d044508		syntelog	MaizeGDB
GRMZM2G352855	Zm00001d005392		syntelog	MaizeGDB
GRMZM2G352830	Zm00001d015455		syntelog	MaizeGDB
GRMZM2G352798	Zm00001d014707		syntelog	MaizeGDB
GRMZM2G352695	Zm00001d033334		syntelog	MaizeGDB
GRMZM2G352678	Zm00001d028486		syntelog	MaizeGDB
GRMZM2G352627	Zm00001d032893		syntelog	MaizeGDB
GRMZM2G352619	Zm00001d009089		syntelog	MaizeGDB
GRMZM2G352607	Zm00001d045872		syntelog	MaizeGDB
GRMZM2G352601	Zm00001d045304		syntelog	MaizeGDB
GRMZM2G352431	Zm00001d016804		syntelog	MaizeGDB
GRMZM2G352428	Zm00001d006354		syntelog	MaizeGDB
GRMZM2G352415	Zm00001d034807		syntelog	MaizeGDB
GRMZM2G352413	Zm00001d008235		syntelog	MaizeGDB
GRMZM2G352381	Zm00001d031767		syntelog	MaizeGDB
GRMZM2G352379	Zm00001d003185		syntelog	MaizeGDB
GRMZM2G352359	Zm00001d002124		syntelog	MaizeGDB
GRMZM2G352281	Zm00001d004238		syntelog	MaizeGDB
GRMZM2G352274	Zm00001d017045		syntelog	MaizeGDB
GRMZM2G352248	Zm00001d030299		syntelog	MaizeGDB
GRMZM2G352234	Zm00001d043426		syntelog	MaizeGDB
GRMZM2G352159	Zm00001d041056		syntelog	MaizeGDB
GRMZM2G352132	Zm00001d050153		syntelog	MaizeGDB
GRMZM2G352108	Zm00001d045522		syntelog	MaizeGDB
GRMZM2G352023	Zm00001d025842		syntelog	MaizeGDB
GRMZM2G351990	Zm00001d011286		syntelog	MaizeGDB
GRMZM2G351977	Zm00001d011285		syntelog	MaizeGDB
GRMZM2G351941	Zm00001d010971		syntelog	MaizeGDB
GRMZM2G351921	Zm00001d010972		syntelog	MaizeGDB
GRMZM2G351895	Zm00001d040141		syntelog	MaizeGDB
GRMZM2G351832	Zm00001d018017		syntelog	MaizeGDB
GRMZM2G351810	Zm00001d040146		syntelog	MaizeGDB
GRMZM2G351786	Zm00001d045962		syntelog	MaizeGDB
GRMZM2G351775	Zm00001d009912		syntelog	MaizeGDB
GRMZM2G351747	Zm00001d053799		syntelog	MaizeGDB
GRMZM2G351729	Zm00001d013167		syntelog	MaizeGDB
GRMZM2G351672	Zm00001d019713		syntelog	MaizeGDB
GRMZM2G351620	Zm00001d008362		syntelog	MaizeGDB
GRMZM2G351599	Zm00001d031303		syntelog	MaizeGDB
GRMZM2G351582	Zm00001d034108		syntelog	MaizeGDB
GRMZM2G351577	Zm00001d026593		syntelog	MaizeGDB
GRMZM2G351505	Zm00001d029858		syntelog	MaizeGDB
GRMZM2G351502	Zm00001d005234		syntelog	MaizeGDB
GRMZM2G351482	Zm00001d022101		syntelog	MaizeGDB
GRMZM2G351469	Zm00001d022057		syntelog	MaizeGDB
GRMZM2G351454	Zm00001d016853		syntelog	MaizeGDB
GRMZM2G351423	Zm00001d014251		syntelog	MaizeGDB
GRMZM2G351417	Zm00001d006710		syntelog	MaizeGDB
GRMZM2G351387	Zm00001d041548		syntelog	MaizeGDB
GRMZM2G351382	Zm00001d049638		syntelog	MaizeGDB
GRMZM2G351373	Zm00001d049640		syntelog	MaizeGDB
GRMZM2G351347	Zm00001d049218		syntelog	MaizeGDB
GRMZM2G351307	Zm00001d041283		syntelog	MaizeGDB
GRMZM2G351304	Zm00001d033563		syntelog	MaizeGDB
GRMZM2G351259	Zm00001d029520		syntelog	MaizeGDB
GRMZM2G351248	Zm00001d032783		syntelog	MaizeGDB
GRMZM2G351239	Zm00001d031517		syntelog	MaizeGDB
GRMZM2G351232	Zm00001d033566		syntelog	MaizeGDB
GRMZM2G351160	Zm00001d034759		syntelog	MaizeGDB
GRMZM2G351095	Zm00001d039945		syntelog	MaizeGDB
GRMZM2G351074	Zm00001d045967		syntelog	MaizeGDB
GRMZM2G351047	Zm00001d036236		syntelog	MaizeGDB
GRMZM2G351027	Zm00001d053860		syntelog	MaizeGDB
GRMZM2G351023	Zm00001d004042		syntelog	MaizeGDB
GRMZM2G351018	Zm00001d012751		syntelog	MaizeGDB
GRMZM2G350955	Zm00001d003384		syntelog	MaizeGDB
GRMZM2G350919	Zm00001d023985		syntelog	MaizeGDB
GRMZM2G350857	Zm00001d013297		syntelog	MaizeGDB
GRMZM2G350850	Zm00001d013298		syntelog	MaizeGDB
GRMZM2G350844	Zm00001d013299		syntelog	MaizeGDB
GRMZM2G350841	Zm00001d023393		syntelog	MaizeGDB
GRMZM2G350819	Zm00001d024733		syntelog	MaizeGDB
GRMZM2G350818	Zm00001d037696		syntelog	MaizeGDB
GRMZM2G350802	Zm00001d037695		syntelog	MaizeGDB
GRMZM2G350795	Zm00001d005031		syntelog	MaizeGDB
GRMZM2G350793	Zm00001d030981		syntelog	MaizeGDB
GRMZM2G350773	Zm00001d007083		syntelog	MaizeGDB
GRMZM2G350748	Zm00001d024153		syntelog	MaizeGDB
GRMZM2G350734	Zm00001d009114		syntelog	MaizeGDB
GRMZM2G350711	Zm00001d053354		syntelog	MaizeGDB
GRMZM2G350693	Zm00001d024802		syntelog	MaizeGDB
GRMZM2G350662	Zm00001d053666		syntelog	MaizeGDB
GRMZM2G350644	Zm00001d020291		syntelog	MaizeGDB
GRMZM2G350633	Zm00001d050709		syntelog	MaizeGDB
GRMZM2G350626	Zm00001d014344		syntelog	MaizeGDB
GRMZM2G350621	Zm00001d039892		syntelog	MaizeGDB
GRMZM2G350471	Zm00001d013050		syntelog	MaizeGDB
GRMZM2G350463	Zm00001d047950		syntelog	MaizeGDB
GRMZM2G350428	Zm00001d013054		syntelog	MaizeGDB
GRMZM2G350410	Zm00001d043081		syntelog	MaizeGDB
GRMZM2G350399	Zm00001d043082		syntelog	MaizeGDB
GRMZM2G350319	Zm00001d045492		syntelog	MaizeGDB
GRMZM2G350312	Zm00001d029339		syntelog	MaizeGDB
GRMZM2G350225	Zm00001d032560		syntelog	MaizeGDB
GRMZM2G350210	Zm00001d035508		syntelog	MaizeGDB
GRMZM2G350205	Zm00001d018719		syntelog	MaizeGDB
GRMZM2G350171	Zm00001d052580		syntelog	MaizeGDB
GRMZM2G350165	Zm00001d005750		syntelog	MaizeGDB
GRMZM2G350157	Zm00001d051534		syntelog	MaizeGDB
GRMZM2G350020	Zm00001d012326		syntelog	MaizeGDB
GRMZM2G350001	Zm00001d028605		syntelog	MaizeGDB
GRMZM2G349996	Zm00001d015917		syntelog	MaizeGDB
GRMZM2G349988	Zm00001d026302		syntelog	MaizeGDB
GRMZM2G349875	Zm00001d007313		syntelog	MaizeGDB
GRMZM2G349839	Zm00001d007312		syntelog	MaizeGDB
GRMZM2G349834	Zm00001d036900		syntelog	MaizeGDB
GRMZM2G349794	Zm00001d030426		syntelog	MaizeGDB
GRMZM2G349791	Zm00001d048625		syntelog	MaizeGDB
GRMZM2G349745	Zm00001d050918		syntelog	MaizeGDB
GRMZM2G349709	Zm00001d025400		syntelog	MaizeGDB
GRMZM2G349670	Zm00001d036658		syntelog	MaizeGDB
GRMZM2G349665	Zm00001d037297		syntelog	MaizeGDB
GRMZM2G349655	Zm00001d022430		syntelog	MaizeGDB
GRMZM2G349651	Zm00001d042954		syntelog	MaizeGDB
GRMZM2G349649	Zm00001d036659		syntelog	MaizeGDB
GRMZM2G349603	Zm00001d043207		syntelog	MaizeGDB
GRMZM2G349556	Zm00001d014902		syntelog	MaizeGDB
GRMZM2G349536	Zm00001d052979		syntelog	MaizeGDB
GRMZM2G349407	Zm00001d044039		syntelog	MaizeGDB
GRMZM2G349380	Zm00001d051601		syntelog	MaizeGDB
GRMZM2G349376	Zm00001d047019		syntelog	MaizeGDB
GRMZM2G349352	Zm00001d050262		syntelog	MaizeGDB
GRMZM2G349344	Zm00001d002693		syntelog	MaizeGDB
GRMZM2G349274	Zm00001d034542		syntelog	MaizeGDB
GRMZM2G349268	Zm00001d041305		syntelog	MaizeGDB
GRMZM2G349243	Zm00001d043781		syntelog	MaizeGDB
GRMZM2G349193	Zm00001d008316		syntelog	MaizeGDB
GRMZM2G349187	Zm00001d041741		syntelog	MaizeGDB
GRMZM2G349185	Zm00001d030007		syntelog	MaizeGDB
GRMZM2G349103	Zm00001d016265		syntelog	MaizeGDB
GRMZM2G349062	Zm00001d034523		syntelog	MaizeGDB
GRMZM2G348993	Zm00001d030653		syntelog	MaizeGDB
GRMZM2G348992	Zm00001d023678		syntelog	MaizeGDB
GRMZM2G348959	Zm00001d001807		syntelog	MaizeGDB
GRMZM2G348956	Zm00001d001806		syntelog	MaizeGDB
GRMZM2G348914	Zm00001d022494		syntelog	MaizeGDB
GRMZM2G348912	Zm00001d039056		syntelog	MaizeGDB
